,GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
152,764007,0.072488,0.909985,0.017527,0.016647266,0.893337734,0.143927429,0.749410305,0.747210015,0.14612772,0.018928933,0.655645577,0.218763224,0.0,0.256922,0.743078,0.01123535,0.06125265,0.0,0.054588217,0.0,0.065444456,0.064078916,0.0,0.07281041,0.0,0.016647266,0.0,0.0,0.408832223,0.301875087,0.036503451,0.0,0.008705744,0.0,0.278350675,0.200674458,0.259479138
153,560244,0.024887,0.966324,0.008789,0.099173832,0.867150168,0.27227388,0.594876288,0.771902393,0.095247774,0.178443896,0.599418421,0.050762104,0.038524881,0.129388,0.870612,0.013152332,0.011734668,0.0,0.0258776,0.0258776,0.0258776,0.0,0.0,0.0517552,0.0,0.07648881,0.0,0.022685022,0.664555471,0.107346922,0.0,0.13904355,0.358903737,0.023587793,0.029335379,0.0,0.221031935
154,933815,0.904912,0.058859,0.036229,0.0,0.058859,0.0,0.058859,0.0,0.058859,0.0,0.0,0.0,0.058859,0.030296,0.969704,0.223986533,0.680925467,0.0,0.0,0.0,0.0,0.0,0.030296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,187981,0.186513,0.813487,0.0,0.0,0.813487,0.170685842,0.642801158,0.166772156,0.646714844,0.0,0.087061819,0.726425181,0.0,0.837705,0.162295,0.069090197,0.117422803,0.0,0.0,0.0,0.02597807,0.0,0.219838085,0.591888845,0.0,0.0,0.0,0.0,0.166772156,0.0,0.0,0.0,0.166772156,0.0,0.0,0.0,0.0
158,143976,0.154415,0.824413,0.021172,0.194723877,0.629689123,0.0,0.629689123,0.570430968,0.059258154,0.161308722,0.401922381,0.06645739,0.0,0.02119,0.97881,0.009856155,0.07148488,0.073074119,0.0,0.0,0.0,0.0,0.02119,0.0,0.0,0.111622737,0.0,0.083101141,0.32072196,0.249709009,0.0,0.0,0.185844128,0.039148107,0.0,0.0,0.345438734
159,286750,0.0,0.988215,0.011785,0.0,0.988215,0.069997245,0.918217755,0.988215,0.0,0.168902743,0.72160744,0.068353843,0.029350974,0.176458,0.823542,0.0,0.0,0.0,0.0,0.0,0.0705832,0.0,0.0705832,0.0352916,0.0,0.0,0.0,0.0,0.0,0.141680385,0.846534615,0.0,0.911121383,0.0,0.077093617,0.0,0.0
164,941852,0.987974,0.0,0.012026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134325,0.865675,0.623080623,0.364893377,0.0,0.0059103,0.0,0.0,0.06420735,0.06420735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,920886,0.12189,0.868052,0.010058,0.0,0.868052,0.331430934,0.536621066,0.656091063,0.211960937,0.042041494,0.200672789,0.560608815,0.064728033,0.413452,0.586548,0.007682727,0.114207273,0.0,0.0,0.0,0.10366606,0.16977042,0.103876921,0.036139012,0.0,0.0,0.0,0.0,0.136812045,0.43643768,0.082840682,0.097050958,0.559040104,0.0,0.0,0.0,0.0
168,509264,0.006365,0.990375,0.003261,0.02514265,0.96523235,0.829087292,0.136145058,0.922130865,0.043101485,0.038289802,0.713125243,0.213817305,0.0,0.238797,0.761203,0.006365,0.0,0.0,0.0,0.0,0.089548875,0.05969925,0.05969925,0.029849625,0.0,0.02514265,0.0,0.0,0.375445581,0.546685283,0.0,0.0,0.566089683,0.232955154,0.041243225,0.0,0.081841881
169,456522,0.042825,0.944002,0.013173,0.022319983,0.921682017,0.20072944,0.720952577,0.7501275,0.171554517,0.130512939,0.193076714,0.445824965,0.152268321,0.904108,0.095892,0.009252555,0.033572445,0.0,0.113866074,0.025522969,0.15222828,0.025522969,0.070825108,0.5161426,0.0,0.0,0.0,0.022319983,0.303499336,0.409975434,0.03665198,0.515940695,0.144427298,0.0,0.0,0.0,0.089759506
176,977444,0.114356,0.872379,0.013266,0.0,0.872379,0.390064205,0.482314795,0.201008335,0.671370665,0.0,0.092656246,0.754277203,0.025445551,0.336045,0.663955,0.042305316,0.072050684,0.0,0.299416095,0.036628905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136794413,0.064213922,0.0,0.0,0.119448399,0.0,0.0,0.0,0.081559936
179,480945,0.174291,0.825709,0.0,0.526040213,0.299668787,0.079075701,0.220593087,0.224034183,0.075634604,0.0,0.054142958,0.189518333,0.056007497,0.435134,0.564866,0.0,0.006763885,0.167527115,0.0,0.0,0.186698594,0.155364595,0.031452356,0.061618891,0.0,0.3940199,0.132020312,0.0,0.0,0.10714054,0.116893644,0.0,0.224034183,0.0,0.0,0.0,0.0
180,497199,0.0,1.0,0.0,0.087713,0.912287,0.041702463,0.870584537,0.912287,0.0,0.15461805,0.393551489,0.325021402,0.039095147,0.030905,0.969095,0.0,0.0,0.0,0.030905,0.0,0.0,0.0,0.0,0.0,0.0,0.087713,0.0,0.0,0.71756755,0.19471945,0.0,0.025464667,0.145488794,0.050861825,0.09962174,0.121589611,0.469262187
183,414537,0.0,1.0,0.0,0.082995,0.917005,0.646196917,0.270808083,0.762278746,0.154726254,0.0,0.157222341,0.692123279,0.067660297,0.184276,0.815724,0.0,0.0,0.0,0.061363908,0.0,0.030774092,0.0,0.092138,0.0,0.0,0.082995,0.0,0.0,0.364756478,0.281563663,0.115958605,0.0,0.084110599,0.05336561,0.090341466,0.129049218,0.405411853
184,103547,0.136864,0.863136,0.0,0.066489955,0.796646045,0.062935038,0.733711007,0.796646045,0.0,0.062935038,0.691488767,0.04222224,0.0,0.061593,0.938407,0.052829504,0.084034496,0.0,0.047549796,0.0,0.0,0.0,0.014043204,0.0,0.0,0.0443488,0.0,0.022141155,0.607840932,0.188805113,0.0,0.0,0.062935038,0.0,0.168092315,0.293165744,0.272452947
190,630700,0.06289,0.908342,0.028768,0.0,0.908342,0.875345569,0.032996431,0.798291825,0.110050175,0.0,0.250023861,0.552267394,0.106050745,0.0,1.0,0.018488088,0.044401912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395916024,0.274367312,0.128008489,0.0,0.626686225,0.0,0.0,0.0,0.1716056
191,915551,0.134474,0.865526,0.0,0.865526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188798,0.811202,0.0,0.0,0.134474,0.0,0.0,0.0,0.0,0.188798,0.0,0.0,0.590371822,0.072908448,0.202245729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,902077,0.087105,0.912895,0.0,0.17829661,0.73459839,0.136184992,0.598413399,0.616589567,0.118008824,0.133061479,0.476015349,0.125521562,0.0,0.026674,0.973326,0.0,0.0,0.087105,0.026674,0.0,0.0,0.0,0.0,0.0,0.0,0.17829661,0.0,0.0,0.536138193,0.080451373,0.0,0.0,0.022218805,0.016032562,0.0,0.054574343,0.523763857
194,516070,0.017968,0.96164,0.020391,0.0,0.96164,0.29617935,0.66546065,0.96164,0.0,0.110844396,0.585061776,0.231464825,0.034269003,0.026253,0.973747,0.017968,0.0,0.0,0.0,0.0,0.0,0.0,0.026253,0.0,0.0,0.0,0.0,0.0,0.362210361,0.420174173,0.179256427,0.0432738,0.89624848,0.02211772,0.0,0.0,0.0
195,610160,0.057768,0.937086,0.005146,0.021850034,0.915235966,0.125282075,0.789953891,0.806278039,0.108957926,0.125447733,0.527844039,0.222400509,0.03954277,0.65294,0.34706,0.007527113,0.050240887,0.0,0.0,0.0,0.118953915,0.207842555,0.08888864,0.207842555,0.029411682,0.0,0.021850034,0.0,0.121988255,0.407444544,0.27684524,0.0,0.233266718,0.425091552,0.0,0.045513589,0.10240618
200,578640,0.140526,0.814604,0.04487,0.0,0.814604,0.0,0.814604,0.516391324,0.298212676,0.0,0.126381738,0.592107951,0.096114311,0.586197,0.413803,0.125917058,0.014608942,0.0,0.347839921,0.15133379,0.050242945,0.0,0.036780345,0.0,0.0,0.0,0.0,0.0,0.442283489,0.074107835,0.0,0.0,0.091389904,0.0,0.0,0.0,0.42500142
206,657722,0.111571,0.868104,0.020325,0.793318577,0.074785423,0.074785423,0.0,0.074785423,0.0,0.0,0.074785423,0.0,0.0,0.084489,0.915511,0.0,0.0,0.111571,0.0,0.0,0.0,0.0,0.084489,0.0,0.0,0.460803855,0.0,0.332514721,0.0,0.0,0.074785423,0.0,0.074785423,0.0,0.0,0.0,0.0
208,384970,0.909922,0.049091,0.040987,0.049091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154935,0.845065,0.764011458,0.145910542,0.0,0.0,0.022133549,0.044267099,0.0,0.066400648,0.022133549,0.0,0.049091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,382446,0.047682,0.952318,0.0,0.059802713,0.892515287,0.039764234,0.852751053,0.759078896,0.13343639,0.085006726,0.594550843,0.160211849,0.052746761,0.134931,0.865069,0.0,0.047682,0.0,0.0269862,0.0,0.0809586,0.0,0.0269862,0.0,0.0,0.029201605,0.0,0.030601108,0.436382312,0.23049127,0.092205314,0.271262916,0.076672282,0.060939613,0.0,0.0,0.350204844
211,810310,0.109593,0.884741,0.005667,0.084721913,0.800019087,0.170932078,0.629087009,0.457372512,0.342646575,0.016266788,0.445033817,0.338718481,0.0,0.249298,0.750702,0.0,0.052161008,0.057431992,0.0,0.0,0.0997192,0.0997192,0.0498596,0.0,0.0,0.021180478,0.021180478,0.042360957,0.038954417,0.16570103,0.252717065,0.0,0.342723402,0.051147511,0.0,0.0,0.0635016
212,194458,0.929,0.071,0.0,0.0,0.071,0.0,0.071,0.023643,0.047357,0.071,0.0,0.0,0.0,0.052,0.948,0.024154,0.71533,0.189516,0.0,0.0,0.0,0.023556,0.028444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023643,0.0,0.0,0.0,0.0,0.0,0.023643
217,444565,0.081027,0.916995,0.001978,0.0,0.916995,0.13676797,0.78022703,0.916995,0.0,0.080283829,0.772099703,0.051265522,0.013345945,0.322526,0.677474,0.0405135,0.0405135,0.0,0.0,0.0,0.146602581,0.117282065,0.029320516,0.029320516,0.0,0.0,0.0,0.0,0.320523681,0.534455864,0.062015455,0.0,0.569453895,0.063272655,0.0,0.0,0.28426845
220,594341,0.844693,0.144947,0.01036,0.048267351,0.096679649,0.0,0.096679649,0.0,0.096679649,0.0,0.0,0.096679649,0.0,0.0,1.0,0.0,0.796934058,0.047758942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048267351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,730864,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.549734,0.385162,0.065104,0.123641,0.876359,0.0,0.0,0.0,0.03091025,0.0,0.03091025,0.0,0.03091025,0.03091025,0.0,0.0,0.0,0.0,0.549889,0.224498,0.225613,0.0,1.0,0.0,0.0,0.0,0.0
225,333539,0.038168,0.961832,0.0,0.02078038,0.94105162,0.017226891,0.923824729,0.793945489,0.14710613,0.0,0.630961936,0.271933804,0.038155879,0.286058,0.713942,0.0,0.038168,0.0,0.0,0.0,0.1191669,0.047723914,0.071442986,0.047723914,0.0,0.02078038,0.0,0.0,0.253855337,0.440460315,0.099629838,0.074452238,0.036913702,0.131162177,0.107177083,0.106980185,0.337258517
227,626437,0.004137,0.995863,0.0,0.019711116,0.976151884,0.683514239,0.292637645,0.976151884,0.0,0.083283326,0.449392995,0.389181018,0.054294544,0.250368,0.749632,0.002147525,0.001989475,0.0,0.0,0.021273519,0.0,0.0,0.047075443,0.182019038,0.0,0.019711116,0.0,0.0,0.131690698,0.479022133,0.365439052,0.0,0.976151884,0.0,0.0,0.0,0.0
236,259012,0.151822,0.848178,0.0,0.600638947,0.247539053,0.0,0.247539053,0.093478668,0.154060385,0.247539053,0.0,0.0,0.0,0.249624,0.750376,0.0,0.0,0.151822,0.0,0.035221946,0.074590397,0.101342102,0.0,0.0,0.038469555,0.0,0.038644509,0.561994438,0.0,0.0,0.093478668,0.0,0.093478668,0.0,0.0,0.0,0.0
237,887292,0.054913,0.918108,0.026979,0.069793652,0.848314348,0.040566392,0.807747956,0.609336561,0.238977787,0.119278087,0.436898855,0.267384441,0.024752116,0.324553,0.675447,0.0,0.041563046,0.013349954,0.147523943,0.029504789,0.059009577,0.0,0.029504789,0.059009577,0.0,0.046552366,0.0,0.023241286,0.299687564,0.280721963,0.028927035,0.025656116,0.131342496,0.0,0.032561727,0.0,0.419775613
241,220622,0.805798,0.193147,0.001055,0.0,0.193147,0.079574439,0.113572561,0.176466632,0.016680368,0.096937003,0.077907388,0.007751182,0.010551427,0.251107,0.748893,0.052835369,0.752962631,0.0,0.022850737,0.022850737,0.045701474,0.136853315,0.022850737,0.0,0.0,0.0,0.0,0.0,0.058822152,0.058822152,0.058822152,0.0,0.058763388,0.0,0.0,0.0,0.117703243
243,142993,0.004251,0.995749,0.0,0.014969095,0.980779905,0.846828909,0.133950996,0.980779905,0.0,0.00894177,0.543337356,0.356483091,0.072018668,0.631556,0.368444,0.000677,0.003573964,0.0,0.00315778,0.217255264,0.14525788,0.096628068,0.07262894,0.07262894,0.023999128,0.014969095,0.0,0.0,0.063902715,0.280906153,0.635972018,0.0,0.795362483,0.161021503,0.0,0.0,0.024395919
247,243894,0.070895,0.922687,0.006418,0.0,0.922687,0.0,0.922687,0.779338348,0.143348652,0.223819876,0.611244153,0.039203125,0.048420768,0.371813,0.628187,0.023429238,0.047465762,0.0,0.0,0.028984682,0.057597924,0.169821126,0.085253746,0.03015515,0.0,0.0,0.0,0.0,0.328485658,0.366167447,0.084685243,0.146834359,0.314388207,0.073918684,0.0,0.0,0.244196319
248,514424,0.871617,0.088894,0.039489,0.009365338,0.079528662,0.0,0.079528662,0.0,0.079528662,0.0,0.0,0.079528662,0.0,0.226913,0.773087,0.493165257,0.378451743,0.0,0.0,0.075637591,0.0,0.0,0.075637591,0.075637591,0.0,0.009365338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,703147,0.006898,0.993102,0.0,0.0,0.993102,0.22904408,0.76405792,0.961294929,0.031807071,0.093862042,0.76464683,0.098756049,0.035837079,0.788898,0.211102,0.001641476,0.005256524,0.0,0.015288054,0.032489975,0.068664893,0.227446393,0.202241102,0.24276837,0.0,0.0,0.0,0.0,0.42141151,0.502176626,0.037706794,0.023731488,0.394174179,0.511625194,0.0,0.0,0.031764068
254,185478,0.127998,0.864775,0.007228,0.020255625,0.844519375,0.163099493,0.681419882,0.69218497,0.152334405,0.040619693,0.514727803,0.227370796,0.061800239,0.318569,0.681431,0.009562859,0.118435141,0.0,0.0,0.0,0.053201023,0.1592845,0.07964225,0.026441227,0.0,0.020255625,0.0,0.0,0.326804059,0.302106207,0.063274705,0.0,0.07080983,0.179119473,0.093368138,0.091265973,0.257621555
255,257708,0.892893,0.076076,0.031031,0.0,0.076076,0.0,0.076076,0.0,0.076076,0.0,0.0,0.076076,0.0,0.026,0.974,0.101789802,0.765209301,0.025893897,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,799373,0.198152,0.801848,0.0,0.801848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.198152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30871148,0.0,0.49313652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,989287,0.132252,0.836055,0.031694,0.03177009,0.80428491,0.0,0.80428491,0.80428491,0.0,0.0,0.63610411,0.1681808,0.0,0.199776,0.800224,0.113339964,0.018912036,0.0,0.0,0.0,0.049944,0.12486,0.024972,0.0,0.0,0.03177009,0.0,0.0,0.45039955,0.257371171,0.096514189,0.193028378,0.032171396,0.128685586,0.032171396,0.064342793,0.35388536
261,154816,0.0,0.999,0.001,0.0,0.999,0.154845,0.844155,0.999,0.0,0.096903,0.561438,0.321678,0.018981,0.07,0.93,0.0,0.0,0.0,0.0,0.01946,0.0,0.0,0.05054,0.0,0.0,0.0,0.0,0.0,0.786213,0.212787,0.0,0.0,0.077844078,0.64969965,0.154690155,0.077844078,0.038922039
265,950980,0.892886,0.066307,0.040806,0.066307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06088,0.93912,0.021657843,0.860754604,0.010473553,0.0,0.03044,0.03044,0.0,0.0,0.0,0.0,0.0,0.066307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,684938,0.062287,0.935959,0.001754,0.0,0.935959,0.81022882,0.12573018,0.754923938,0.181035062,0.103741696,0.435899505,0.396318735,0.0,0.209429,0.790571,0.054583842,0.007703158,0.0,0.0,0.069739857,0.034974643,0.034974643,0.069739857,0.0,0.0,0.0,0.0,0.0,0.325587371,0.192908734,0.236427834,0.122940873,0.546347513,0.0,0.0,0.0,0.085635552
273,778870,0.144347,0.855653,0.0,0.0,0.855653,0.576822213,0.278830787,0.272805279,0.582847721,0.0,0.285231928,0.536117944,0.034302273,0.706772,0.293228,0.137418344,0.006928656,0.0,0.608530692,0.0,0.0,0.0,0.078451692,0.019789616,0.0,0.0,0.0,0.0,0.212242507,0.030281386,0.030281386,0.030233645,0.175128713,0.030233645,0.0,0.0,0.037209276
275,273584,0.114176,0.884839,0.000985,0.884839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07114,0.92886,0.0,0.0,0.114176,0.0,0.0,0.029138233,0.0,0.0,0.012863464,0.029138233,0.098906419,0.0,0.785932581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,994845,0.033863,0.966137,0.0,0.017130575,0.949006425,0.032747365,0.91625906,0.726766202,0.222240223,0.044178147,0.629656273,0.164506468,0.110664588,0.493839,0.506161,0.018928943,0.014934057,0.0,0.030618018,0.0,0.061729875,0.061729875,0.2469195,0.092841732,0.0,0.0,0.017130575,0.0,0.302118891,0.212526787,0.212121251,0.09752185,0.061775127,0.099590953,0.121530571,0.079479152,0.266869276
280,598741,0.102631,0.879884,0.017486,0.0,0.879884,0.234516362,0.645367638,0.500033678,0.379850322,0.0,0.15602719,0.655951762,0.067905928,0.635993,0.364007,0.032718352,0.069912648,0.0,0.0,0.0,0.112046703,0.149607813,0.187168924,0.187168924,0.0,0.0,0.0,0.0,0.201417566,0.298616112,0.0,0.286631805,0.0,0.0,0.0,0.0,0.213401873
281,338958,0.16563,0.83437,0.0,0.0,0.83437,0.166857313,0.667512687,0.83437,0.0,0.0,0.48143149,0.28869202,0.06424649,0.037356,0.962644,0.06277377,0.10285623,0.0,0.006798792,0.0,0.0,0.0,0.030557208,0.0,0.0,0.0,0.0,0.0,0.19273947,0.54567798,0.09595255,0.0,0.67417096,0.16019904,0.0,0.0,0.0
282,581952,0.062921,0.937079,0.0,0.575100376,0.361978624,0.028717574,0.33326105,0.295627581,0.066351044,0.0,0.04978292,0.292915999,0.019279705,0.161164,0.838836,0.0,0.0,0.062921,0.030377964,0.0,0.0,0.0,0.029793099,0.0,0.100992937,0.398645203,0.02862102,0.147833577,0.215915742,0.079711838,0.0,0.0,0.020705756,0.0,0.0,0.0,0.274921825
287,376416,0.196828,0.803172,0.0,0.0,0.803172,0.227386025,0.575785975,0.29899925,0.50417275,0.0,0.216765682,0.586406318,0.0,0.02969,0.97031,0.0,0.18133744,0.01549056,0.0,0.0,0.0,0.02969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251034986,0.047964264,0.0,0.236663288,0.0,0.0,0.0,0.062335962
289,608627,0.165335,0.834665,0.0,0.0,0.834665,0.05345612,0.78120888,0.401616593,0.433048407,0.0,0.3184681,0.5161969,0.0,0.269882,0.730118,0.100427124,0.064907876,0.0,0.150860799,0.0,0.10321853,0.015802671,0.0,0.0,0.0,0.0,0.0,0.0,0.219566201,0.15382277,0.028227622,0.035531422,0.0,0.0,0.0,0.0,0.366085171
291,445415,0.010006,0.989994,0.0,0.0,0.989994,0.662056508,0.327937492,0.962740455,0.027253545,0.0,0.184183434,0.711975965,0.093833611,0.087276,0.912724,0.0,0.010006,0.0,0.04193638,0.0,0.031050706,0.0,0.014288914,0.0,0.0,0.0,0.0,0.0,0.154999288,0.44698884,0.360751364,0.0,0.962740455,0.0,0.0,0.0,0.0
292,725921,0.179398,0.820602,0.0,0.592283444,0.228318556,0.18965532,0.038663236,0.071081275,0.157237282,0.0,0.087465642,0.098996414,0.041856499,0.105225,0.894775,0.008241365,0.063123339,0.108033296,0.0366183,0.03430335,0.0,0.0,0.0,0.0,0.03430335,0.40456276,0.125606142,0.062114542,0.071081275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071081275
293,276434,0.002462,0.997538,0.0,0.997538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183195,0.816805,0.0,0.0,0.002462,0.0,0.030562971,0.122069057,0.0,0.0,0.0,0.030562971,0.339718549,0.657819451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,933507,0.809375,0.144045,0.04658,0.0,0.144045,0.067933351,0.076111649,0.087014271,0.057030729,0.0,0.0,0.144045,0.0,0.126459,0.873541,0.559397103,0.249977897,0.0,0.0,0.0505836,0.0,0.0,0.0758754,0.0,0.0,0.0,0.0,0.0,0.087014271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087014271
296,763005,0.051894,0.934858,0.013248,0.060462876,0.874395124,0.118627438,0.755767686,0.737982489,0.136412635,0.059186932,0.685816951,0.129390367,0.0,0.507784,0.492216,0.0,0.051894,0.0,0.029959256,0.0,0.059918512,0.11932924,0.209207008,0.089369984,0.0,0.020745296,0.0,0.03971758,0.523605218,0.214377271,0.0,0.0,0.44903135,0.08621259,0.077187065,0.0,0.125551485
297,507231,0.045871,0.949121,0.005008,0.0,0.949121,0.840926901,0.108194099,0.635785786,0.313335214,0.017245529,0.261644186,0.579983166,0.090248119,0.386352,0.613648,0.00872182,0.03714918,0.0,0.340792599,0.0,0.03784511,0.0,0.00771429,0.0,0.0,0.0,0.0,0.0,0.162307846,0.2769858,0.19649214,0.0,0.575005301,0.0,0.0,0.0,0.060780485
298,991623,0.009218,0.990782,0.0,0.018986355,0.971795645,0.125713428,0.846082216,0.971795645,0.0,0.0,0.291651422,0.504701096,0.175443127,0.030099,0.969901,0.0,0.009218,0.0,0.030099,0.0,0.0,0.0,0.0,0.0,0.0,0.018986355,0.0,0.0,0.873908613,0.074433716,0.023453316,0.0,0.858400698,0.049777317,0.06361763,0.0,0.0
299,911567,0.081417,0.918583,0.0,0.0,0.918583,0.408732692,0.509850308,0.373645577,0.544937423,0.016111946,0.253136673,0.580455353,0.068879028,0.423751,0.576249,0.020054717,0.061362283,0.0,0.235605556,0.094072722,0.047036361,0.0,0.0,0.047036361,0.0,0.0,0.0,0.0,0.197765746,0.142341777,0.033538053,0.0,0.202123948,0.0,0.0,0.0,0.171521628
304,903294,0.044187,0.947383,0.00843,0.0,0.947383,0.259780945,0.687602055,0.807918749,0.139464251,0.0,0.58357277,0.316243077,0.047567153,0.097201,0.902799,0.0,0.044187,0.0,0.064833067,0.0,0.0,0.0,0.0,0.032367933,0.0,0.0,0.0,0.0,0.577257946,0.197865765,0.032795846,0.311434903,0.176570643,0.032160014,0.0,0.0,0.287753997
310,356819,0.0,1.0,0.0,0.050024,0.949976,0.309623778,0.640352222,0.949976,0.0,0.0,0.52922498,0.37879248,0.04195854,0.101587,0.898413,0.0,0.0,0.0,0.02539675,0.0,0.02539675,0.02539675,0.02539675,0.0,0.0,0.050024,0.0,0.0,0.731437821,0.183961902,0.034576276,0.0,0.215756649,0.187387516,0.193816003,0.02732986,0.325685972
315,242913,0.031436,0.928955,0.039609,0.0,0.928955,0.047917357,0.881037643,0.698014,0.230941,0.12354637,0.658381993,0.104716452,0.042310184,0.402453,0.597547,0.000754,0.030681536,0.0,0.0,0.018915291,0.063990027,0.085320036,0.212897637,0.021330009,0.0,0.0,0.0,0.0,0.256712797,0.301889659,0.139411544,0.0,0.155542648,0.022547248,0.165376967,0.10000656,0.254541275
316,769652,0.049404,0.927439,0.023158,0.0,0.927439,0.0329584,0.8944806,0.65897787,0.26846113,0.331569644,0.595869356,0.0,0.0,0.230451,0.769549,0.007745114,0.041658886,0.0,0.0,0.0,0.032954493,0.164542014,0.032954493,0.0,0.0,0.0,0.0,0.0,0.455873642,0.182633081,0.020471148,0.0,0.127118808,0.126181083,0.220501903,0.058585769,0.126590308
317,154505,0.07265,0.925452,0.001898,0.0,0.925452,0.017405901,0.908046099,0.925452,0.0,0.0,0.571401828,0.354050172,0.0,0.280095,0.719905,0.07265,0.0,0.0,0.0,0.021567315,0.0,0.0,0.23696037,0.021567315,0.0,0.0,0.0,0.0,0.678924544,0.223641954,0.022885503,0.0,0.022188637,0.0,0.022188637,0.836697451,0.044377274
319,947391,0.054853,0.929193,0.015954,0.037523601,0.891669399,0.349545104,0.542124295,0.607726196,0.283943203,0.0,0.108042689,0.681509163,0.102118438,0.822702,0.177298,0.0,0.054853,0.0,0.416544718,0.064030897,0.031532522,0.093975604,0.12950399,0.087115092,0.0,0.037523601,0.0,0.0,0.086891476,0.393518513,0.127316207,0.046223047,0.257292432,0.069470397,0.0,0.0,0.23474032
331,369065,0.021184,0.955718,0.023099,0.022937232,0.932780768,0.893640354,0.039140414,0.928889207,0.003891561,0.0,0.200302544,0.557812227,0.17466693,0.234745,0.765255,0.00396323,0.004243431,0.01297734,0.0,0.0,0.088029375,0.1173725,0.029343125,0.0,0.0,0.022937232,0.0,0.0,0.04644446,0.580555754,0.301888992,0.0,0.928889207,0.0,0.0,0.0,0.0
334,404461,0.014453,0.982848,0.002699,0.031727316,0.951120684,0.443982184,0.5071385,0.874085615,0.077035069,0.098162312,0.603715294,0.213259329,0.035983749,0.503803,0.496197,0.0,0.005087326,0.009365674,0.0,0.0,0.118393705,0.029724377,0.177842459,0.177842459,0.0,0.016464669,0.0,0.015262648,0.039368816,0.123291524,0.711425275,0.03668887,0.807746013,0.0,0.0,0.0,0.029650732
335,153016,0.954772,0.0,0.045228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063092,0.936908,0.388996073,0.565775927,0.0,0.0,0.0,0.031546,0.0,0.031546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,532608,0.873981,0.099826,0.026194,0.0,0.099826,0.0,0.099826,0.0,0.099826,0.0,0.0,0.05219662,0.04762938,0.038827,0.961173,0.067269444,0.806711556,0.0,0.0,0.0,0.0,0.0,0.0,0.038827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,767225,0.099736,0.894817,0.005447,0.301037914,0.593779086,0.339290714,0.254488372,0.410583987,0.183195099,0.066726519,0.255444356,0.190278883,0.081329328,0.236946,0.763054,0.0,0.0,0.099736,0.02961825,0.0592365,0.0,0.0592365,0.0592365,0.02961825,0.0,0.08871768,0.0,0.212320235,0.066565518,0.096715932,0.247302126,0.0,0.318799579,0.0,0.0,0.0,0.091784408
